State1,County1,State2,County2,State3,County3,Returns,Exemptions,Income
36,25,36,25,XX,County Non-Migrants,16089,36379,
36,27,,,NY,Dutchess Total Migration,5407,9764,
36,27,36,111,NY,Ulster,590,1043,
36,27,36,119,NY,Westchester,358,675,
36,27,36,71,NY,Orange,300,573,
36,27,36,79,NY,Putnam,244,455,
36,27,36,61,NY,New York,166,222,
36,27,36,21,NY,Columbia,148,300,
36,27,9,1,Ct,Fairfield,125,202,
36,27,36,1,NY,Albany,62,91,
36,27,37,183,NC,Wake,60,159,
36,27,9,5,Ct,Litchfield,58,104,
36,27,12,11,Fl,Broward,56,107,
36,27,36,81,NY,Queens,55,80,
36,27,12,99,Fl,Palm Beach,54,105,
36,27,36,5,NY,Bronx,53,95,
36,27,36,47,NY,Kings,50,85,
36,27,6,37,Ca,Los Angeles,48,68,
36,27,48,453,Tx,Travis,45,108,
36,27,57,1,FR,Foreign / Overseas,44,81,
36,27,57,5,FR,APO / FPO Zip Code,42,49,
36,27,36,59,NY,Nassau,39,66,
36,27,36,103,NY,Suffolk,39,60,
36,27,36,105,NY,Sullivan,34,65,
36,27,34,3,NJ,Bergen,33,52,
36,27,36,67,NY,Onondaga,33,54,
36,27,12,103,Fl,Pinellas,33,56,
36,27,36,7,NY,Broome,32,70,
36,27,36,55,NY,Monroe,30,46,
36,27,25,17,Ma,Middlesex,30,42,
36,27,36,29,NY,Erie,30,51,
36,27,36,87,NY,Rockland,29,46,
36,27,6,73,Ca,San Diego,28,46,
36,27,6,85,Ca,Santa Clara,28,42,
36,27,4,13,Az,Maricopa,27,51,
36,27,36,91,NY,Saratoga,26,54,
36,27,12,95,Fl,Orange,26,57,
36,27,36,39,NY,Greene,25,48,
36,27,12,115,Fl,Sarasota,25,40,
36,27,36,83,NY,Rensselaer,24,35,
36,27,37,119,NC,Mecklenburg,23,43,
36,27,12,57,Fl,Hillsborough,23,39,
36,27,12,127,Fl,Volusia,22,43,
36,27,36,19,NY,Clinton,22,31,
36,27,13,121,Ga,Fulton,22,50,
36,27,53,33,Wa,King,22,31,
36,27,36,65,NY,Oneida,22,47,
36,27,34,17,NJ,Hudson,22,32,
36,27,24,31,Md,Montgomery,22,36,
36,27,9,9,Ct,New Haven,22,33,
36,27,13,67,Ga,Cobb,21,42,
36,27,4,19,Az,Pima,21,33,
36,27,34,23,NJ,Middlesex,21,39,
36,27,12,111,Fl,St. Lucie,20,35,
36,27,12,9,Fl,Brevard,20,46,
36,27,17,31,Il,Cook,20,24,
36,27,12,25,Fl,Dade,20,36,
36,27,9,3,Ct,Hartford,19,29,
36,27,25,25,Ma,Suffolk,19,20,
36,27,12,53,Fl,Hernando,19,37,
36,27,36,93,NY,Schenectady,18,24,
36,27,51,59,Va,Fairfax,17,33,
36,27,45,51,SC,Horry,17,35,
36,27,34,27,NJ,Morris,17,30,
36,27,11,1,DC,"Wash.,D.C.",17,19,
36,27,48,439,Tx,Tarrant,17,37,
36,27,36,77,NY,Otsego,17,28,
36,27,51,810,Va,Virginia Beach city,16,32,
36,27,6,75,Ca,San Francisco,16,18,
36,27,36,33,NY,Franklin,16,31,
36,27,42,101,Pa,Philadelphia,16,24,
36,27,12,101,Fl,Pasco,16,29,
36,27,8,13,Co,Boulder,15,25,
36,27,12,71,Fl,Lee,15,37,
36,27,36,89,NY,St. Lawrence,14,30,
36,27,12,83,Fl,Marion,14,33,
36,27,47,37,Tn,Davidson,14,22,
36,27,36,109,NY,Tompkins,14,19,
36,27,34,31,NJ,Passaic,13,24,
36,27,48,113,Tx,Dallas,13,16,
36,27,24,33,Md,Prince George's,13,22,
36,27,12,31,Fl,Duval,13,21,
36,27,13,89,Ga,De Kalb,13,21,
36,27,32,3,Nv,Clark,13,22,
36,27,50,7,Vt,Chittenden,13,21,
36,27,12,15,Fl,Charlotte,13,26,
36,27,39,49,Oh,Franklin,12,21,
36,27,8,5,Co,Arapahoe,12,20,
36,27,36,25,NY,Delaware,12,25,
36,27,42,3,Pa,Allegheny,11,21,
36,27,36,95,NY,Schoharie,11,23,
36,27,48,201,Tx,Harris,11,22,
36,27,36,113,NY,Warren,11,22,
36,27,6,1,Ca,Alameda,11,22,
36,27,25,1,Ma,Barnstable,11,17,
36,27,12,117,Fl,Seminole,11,21,
36,27,36,115,NY,Washington,11,26,
36,27,51,13,Va,Arlington,11,11,
36,27,35,1,NM,Bernalillo,10,13,
36,27,45,19,SC,Charleston,10,14,
36,27,42,71,Pa,Lancaster,10,13,
36,27,12,85,Fl,Martin,10,17,
36,27,12,69,Fl,Lake,10,14,
36,27,,,XX,Same State,81,166,
36,27,,,XX,Region 1: Northeast,303,511,
36,27,,,XX,Region 2: Midwest,194,407,
36,27,,,XX,Region 3: South,518,1028,
36,27,,,XX,Region 4: West,185,342,
36,27,36,27,XX,County Non-Migrants,91623,204543,
36,29,,,NY,Erie Total Migration Flo,11232,19972,
36,29,36,63,NY,Niagara,1559,2981,
36,29,36,55,NY,Monroe,488,772,
36,29,36,9,NY,Cattaraugus,406,859,
36,29,36,13,NY,Chautauqua,385,789,
36,29,36,121,NY,Wyoming,232,502,
36,29,36,37,NY,Genesee,190,406,
36,29,57,5,FR,APO / FPO Zip Code,175,239,
36,29,36,67,NY,Onondaga,169,273,
36,29,6,37,Ca,Los Angeles,132,189,
36,29,12,103,Fl,Pinellas,122,201,
36,29,4,13,Az,Maricopa,113,165,
36,29,42,3,Pa,Allegheny,112,210,
36,29,36,61,NY,New York,106,115,
36,29,17,31,Il,Cook,102,153,
36,29,12,11,Fl,Broward,97,159,
36,29,12,99,Fl,Palm Beach,92,154,
36,29,36,1,NY,Albany,90,131,
36,29,57,1,FR,Foreign / Overseas,85,132,
36,29,6,73,Ca,San Diego,82,132,
36,29,36,3,NY,Allegany,80,154,
36,29,39,35,Oh,Cuyahoga,76,145,
36,29,36,65,NY,Oneida,74,119,
36,29,12,57,Fl,Hillsborough,73,127,
36,29,25,17,Ma,Middlesex,71,109,
36,29,48,201,Tx,Harris,70,125,
36,29,32,3,Nv,Clark,69,112,
36,29,51,59,Va,Fairfax,66,113,
36,29,12,95,Fl,Orange,66,109,
36,29,42,49,Pa,Erie,63,126,
36,29,36,119,NY,Westchester,60,88,
36,29,12,71,Fl,Lee,60,97,
36,29,24,31,Md,Montgomery,59,84,
36,29,12,115,Fl,Sarasota,55,93,
36,29,36,103,NY,Suffolk,53,78,
36,29,36,81,NY,Queens,52,70,
36,29,36,59,NY,Nassau,52,68,
36,29,12,101,Fl,Pasco,50,80,
36,29,39,49,Oh,Franklin,49,72,
36,29,11,1,DC,"Wash.,D.C.",48,53,
36,29,26,125,Mi,Oakland,45,95,
36,29,36,69,NY,Ontario,45,70,
36,29,36,47,NY,Kings,45,61,
36,29,6,59,Ca,Orange,44,77,
36,29,36,7,NY,Broome,43,68,
36,29,36,91,NY,Saratoga,42,85,
36,29,12,127,Fl,Volusia,42,74,
36,29,36,27,NY,Dutchess,41,80,
36,29,25,25,Ma,Suffolk,40,57,
36,29,13,89,Ga,De Kalb,40,59,
36,29,48,113,Tx,Dallas,37,59,
36,29,51,13,Va,Arlington,36,38,
36,29,26,163,Mi,Wayne,35,85,
36,29,24,5,Md,Baltimore,35,47,
36,29,12,9,Fl,Brevard,35,57,
36,29,12,81,Fl,Manatee,35,66,
36,29,36,71,NY,Orange,34,44,
36,29,37,183,NC,Wake,34,63,
36,29,12,31,Fl,Duval,34,63,
36,29,12,25,Fl,Dade,34,46,
36,29,37,119,NC,Mecklenburg,34,54,
36,29,36,101,NY,Steuben,33,57,
36,29,15,3,Hi,Honolulu,33,54,
36,29,13,121,Ga,Fulton,33,57,
36,29,9,1,Ct,Fairfield,32,49,
36,29,39,153,Oh,Summit,32,57,
36,29,6,75,Ca,San Francisco,32,40,
36,29,51,810,Va,Virginia Beach city,30,68,
36,29,53,33,Wa,King,30,45,
36,29,12,105,Fl,Polk,30,60,
36,29,36,51,NY,Livingston,30,44,
36,29,25,9,Ma,Essex,30,65,
36,29,42,101,Pa,Philadelphia,29,41,
36,29,17,43,Il,Du Page,29,63,
36,29,36,73,NY,Orleans,28,51,
36,29,37,133,NC,Onslow,28,47,
36,29,27,53,Mn,Hennepin,28,45,
36,29,6,1,Ca,Alameda,28,41,
36,29,13,135,Ga,Gwinnett,27,49,
36,29,42,91,Pa,Montgomery,27,46,
36,29,39,61,Oh,Hamilton,26,46,
36,29,4,19,Az,Pima,26,52,
36,29,9,9,Ct,New Haven,26,40,
36,29,10,3,De,New Castle,26,54,
36,29,9,3,Ct,Hartford,25,42,
36,29,36,75,NY,Oswego,25,48,
36,29,36,45,NY,Jefferson,25,45,
36,29,12,15,Fl,Charlotte,25,39,
36,29,25,21,Ma,Norfolk,25,44,
36,29,36,109,NY,Tompkins,25,39,
36,29,13,67,Ga,Cobb,24,34,
36,29,51,510,Va,Alexandria city,24,31,
36,29,36,89,NY,St. Lawrence,23,37,
36,29,36,117,NY,Wayne,23,35,
36,29,48,85,Tx,Collin,23,54,
36,29,36,15,NY,Chemung,23,43,
36,29,24,510,Md,Baltimore city,23,31,
36,29,24,3,Md,Anne Arundel,22,36,
36,29,57,3,FR,Foreign / Puerto Rico,22,48,
36,29,39,113,Oh,Montgomery,22,33,
36,29,48,439,Tx,Tarrant,22,40,
36,29,47,157,Tn,Shelby,22,52,
36,29,48,29,Tx,Bexar,22,32,
36,29,8,41,Co,El Paso,21,41,
36,29,34,3,NJ,Bergen,21,28,
36,29,26,161,Mi,Washtenaw,21,34,
36,29,6,85,Ca,Santa Clara,21,31,
36,29,42,45,Pa,Delaware,21,32,
36,29,48,27,Tx,Bell,21,37,
36,29,12,83,Fl,Marion,20,36,
36,29,34,27,NJ,Morris,20,41,
36,29,36,111,NY,Ulster,20,29,
36,29,12,117,Fl,Seminole,20,33,
36,29,36,93,NY,Schenectady,20,38,
36,29,8,31,Co,Denver,19,34,
36,29,45,19,SC,Charleston,19,26,
36,29,29,189,Mo,St. Louis,19,31,
36,29,6,53,Ca,Monterey,19,30,
36,29,34,17,NJ,Hudson,19,23,
36,29,44,7,RI,Providence,19,26,
36,29,17,97,Il,Lake,19,49,
36,29,24,33,Md,Prince George's,19,28,
36,29,42,83,Pa,McKean,18,36,
36,29,34,5,NJ,Burlington,18,39,
36,29,36,11,NY,Cayuga,18,27,
36,29,35,1,NM,Bernalillo,18,33,
36,29,34,23,NJ,Middlesex,18,29,
36,29,6,71,Ca,San Bernardino,18,31,
36,29,26,65,Mi,Ingham,18,24,
36,29,36,83,NY,Rensselaer,17,23,
36,29,48,121,Tx,Denton,17,55,
36,29,34,25,NJ,Monmouth,17,37,
36,29,51,710,Va,Norfolk city,17,35,
36,29,42,29,Pa,Chester,17,31,
36,29,34,13,NJ,Essex,17,29,
36,29,12,69,Fl,Lake,16,29,
36,29,42,27,Pa,Centre,16,21,
36,29,50,7,Vt,Chittenden,16,30,
36,29,12,111,Fl,St. Lucie,16,26,
36,29,36,5,NY,Bronx,16,24,
36,29,48,453,Tx,Travis,16,23,
36,29,18,97,In,Marion,15,22,
36,29,36,105,NY,Sullivan,15,32,
36,29,24,27,Md,Howard,15,19,
36,29,36,19,NY,Clinton,15,22,
36,29,33,11,NH,Hillsborough,15,34,
36,29,25,27,Ma,Worcester,15,23,
36,29,6,65,Ca,Riverside,14,20,
36,29,36,87,NY,Rockland,14,20,
36,29,37,51,NC,Cumberland,14,17,
36,29,42,19,Pa,Butler,14,40,
36,29,22,71,La,Orleans,14,25,
36,29,47,37,Tn,Davidson,14,30,
36,29,51,153,Va,Prince William,14,28,
36,29,8,13,Co,Boulder,13,13,
36,29,39,85,Oh,Lake,13,25,
36,29,12,21,Fl,Collier,13,18,
36,29,51,760,Va,Richmond city,13,17,
36,29,53,53,Wa,Pierce,13,24,
36,29,1,73,Al,Jefferson,13,29,
36,29,13,179,Ga,Liberty,13,28,
36,29,6,67,Ca,Sacramento,13,20,
36,29,55,25,Wi,Dane,13,27,
36,29,31,55,Ne,Douglas,13,28,
36,29,37,135,NC,Orange,13,29,
36,29,51,700,Va,Newport News city,13,16,
36,29,2,20,Ak,Anchorage Borough,12,16,
36,29,40,143,Ok,Tulsa,12,28,
36,29,51,650,Va,Hampton city,12,25,
36,29,42,69,Pa,Lackawanna,12,23,
36,29,12,97,Fl,Osceola,12,22,
36,29,34,21,NJ,Mercer,12,25,
36,29,12,87,Fl,Monroe,12,26,
36,29,37,81,NC,Guilford,12,28,
36,29,26,99,Mi,Macomb,11,25,
36,29,12,17,Fl,Citrus,11,18,
36,29,37,63,NC,Durham,11,16,
36,29,49,35,Ut,Salt Lake,11,21,
36,29,1,125,Al,Tuscaloosa,11,29,
36,29,42,17,Pa,Bucks,11,25,
36,29,21,67,Ky,Fayette,11,19,
36,29,22,115,La,Vernon,11,17,
36,29,9,11,Ct,New London,11,20,
36,29,42,77,Pa,Lehigh,11,21,
36,29,39,151,Oh,Stark,11,16,
36,29,34,7,NJ,Camden,11,19,
36,29,42,79,Pa,Luzerne,11,24,
36,29,42,129,Pa,Westmoreland,11,22,
36,29,36,79,NY,Putnam,11,21,
36,29,36,53,NY,Madison,11,20,
36,29,12,53,Fl,Hernando,11,22,
36,29,8,5,Co,Arapahoe,10,26,
36,29,21,111,Ky,Jefferson,10,18,
36,29,34,35,NJ,Somerset,10,18,
36,29,20,91,Ks,Johnson,10,28,
36,29,40,109,Ok,Oklahoma,10,12,
36,29,6,95,Ca,Solano,10,19,
36,29,37,49,NC,Craven,10,17,
36,29,34,15,NJ,Gloucester,10,27,
36,29,47,93,Tn,Knox,10,13,
36,29,51,41,Va,Chesterfield,10,17,
36,29,53,61,Wa,Snohomish,10,17,
36,29,,,XX,Same State,105,186,
36,29,,,XX,Region 1: Northeast,331,593,
36,29,,,XX,Region 2: Midwest,459,922,
36,29,,,XX,Region 3: South,737,1429,
36,29,,,XX,Region 4: West,250,401,
36,29,36,29,XX,County Non-Migrants,356097,749188,
36,31,,,NY,Essex Total Migration Fl,915,1751,
36,31,36,19,NY,Clinton,123,259,
36,31,36,33,NY,Franklin,88,164,
36,31,36,113,NY,Warren,65,132,
36,31,36,115,NY,Washington,24,42,
36,31,36,91,NY,Saratoga,23,40,
36,31,36,1,NY,Albany,22,31,
36,31,36,55,NY,Monroe,16,17,
36,31,50,7,Vt,Chittenden,15,26,
36,31,36,67,NY,Onondaga,13,20,
36,31,36,89,NY,St. Lawrence,13,18,
36,31,36,65,NY,Oneida,10,23,
36,31,,,XX,Same State,96,169,
36,31,,,XX,Region 1: Northeast,138,273,
36,31,,,XX,Region 2: Midwest,30,63,
36,31,,,XX,Region 3: South,145,298,
36,31,,,XX,Region 4: West,81,146,
36,31,,,XX,Foreign,13,30,
36,31,36,31,XX,County Non-Migrants,13054,29242,
36,33,,,NY,Franklin Total Migration,758,1389,
36,33,36,31,NY,Essex,89,146,
36,33,36,19,NY,Clinton,81,157,
36,33,36,89,NY,St. Lawrence,73,150,
36,33,36,45,NY,Jefferson,20,39,
36,33,36,91,NY,Saratoga,18,26,
36,33,36,67,NY,Onondaga,17,25,
36,33,36,55,NY,Monroe,16,23,
36,33,36,1,NY,Albany,15,20,
36,33,,,XX,Same State,110,200,
36,33,,,XX,Region 1: Northeast,80,134,
36,33,,,XX,Region 2: Midwest,27,57,
36,33,,,XX,Region 3: South,139,274,
36,33,,,XX,Region 4: West,63,127,
36,33,,,XX,Foreign,10,11,
36,33,36,33,XX,County Non-Migrants,14603,34024,
36,35,,,NY,Fulton Total Migration F,1017,1973,
36,35,36,57,NY,Montgomery,231,495,
36,35,36,91,NY,Saratoga,102,196,
36,35,36,43,NY,Herkimer,59,137,
36,35,36,93,NY,Schenectady,52,99,
36,35,36,1,NY,Albany,45,66,
36,35,57,5,FR,APO / FPO Zip Code,20,27,
36,35,36,41,NY,Hamilton,14,26,
36,35,36,67,NY,Onondaga,14,26,
36,35,36,29,NY,Erie,11,13,
36,35,36,95,NY,Schoharie,10,14,
36,35,,,XX,Same State,119,215,
36,35,,,XX,Region 1: Northeast,76,144,
36,35,,,XX,Region 2: Midwest,36,78,
36,35,,,XX,Region 3: South,176,350,
36,35,,,XX,Region 4: West,52,87,
36,35,36,35,XX,County Non-Migrants,19017,42268,
36,37,,,NY,Genesee Total Migration,1312,2402,
36,37,36,55,NY,Monroe,277,424,
36,37,36,29,NY,Erie,164,292,
36,37,36,121,NY,Wyoming,124,240,
36,37,36,51,NY,Livingston,83,171,
36,37,36,73,NY,Orleans,66,148,
36,37,36,63,NY,Niagara,31,67,
36,37,36,67,NY,Onondaga,14,27,
36,37,36,9,NY,Cattaraugus,13,28,
36,37,4,13,Az,Maricopa,12,21,
36,37,36,69,NY,Ontario,10,19,
36,37,36,117,NY,Wayne,10,20,
36,37,57,5,FR,APO / FPO Zip Code,10,15,
36,37,36,101,NY,Steuben,10,16,
36,37,,,XX,Same State,87,183,
36,37,,,XX,Region 1: Northeast,62,99,
36,37,,,XX,Region 2: Midwest,67,143,
36,37,,,XX,Region 3: South,209,383,
36,37,,,XX,Region 4: West,63,106,
36,37,36,37,XX,County Non-Migrants,22075,50724,
36,39,,,NY,Greene Total Migration F,866,1535,
36,39,36,1,NY,Albany,183,308,
36,39,36,111,NY,Ulster,65,119,
36,39,36,21,NY,Columbia,50,94,
36,39,36,27,NY,Dutchess,24,49,
36,39,36,83,NY,Rensselaer,22,33,
36,39,36,91,NY,Saratoga,19,31,
36,39,36,103,NY,Suffolk,17,30,
36,39,36,47,NY,Kings,15,26,
36,39,36,71,NY,Orange,15,39,
36,39,36,119,NY,Westchester,14,21,
36,39,57,5,FR,APO / FPO Zip Code,11,20,
36,39,36,81,NY,Queens,11,16,
36,39,36,25,NY,Delaware,10,19,
36,39,12,99,Fl,Palm Beach,10,12,
36,39,36,93,NY,Schenectady,10,14,
36,39,,,XX,Same State,77,150,
36,39,,,XX,Region 1: Northeast,96,158,
36,39,,,XX,Region 2: Midwest,32,58,
36,39,,,XX,Region 3: South,138,259,
36,39,,,XX,Region 4: West,47,79,
36,39,36,39,XX,County Non-Migrants,14734,32245,
36,41,,,NY,Hamilton Total Migration,127,232,
36,41,36,35,NY,Fulton,16,30,
36,41,36,91,NY,Saratoga,10,31,
36,41,,,XX,Same State,62,98,
36,41,,,XX,"Same Region, Diff. State",11,14,
36,41,,,XX,Different Region,28,59,
36,41,36,41,XX,County Non-Migrants,2056,4413,
36,43,,,NY,Herkimer Total Migration,1235,2333,
36,43,36,65,NY,Oneida,382,719,
36,43,36,77,NY,Otsego,65,142,
36,43,36,57,NY,Montgomery,49,103,
36,43,36,35,NY,Fulton,44,109,
36,43,36,67,NY,Onondaga,44,56,
36,43,36,55,NY,Monroe,28,46,
36,43,57,5,FR,APO / FPO Zip Code,27,42,
36,43,36,1,NY,Albany,27,37,
36,43,36,53,NY,Madison,26,65,
36,43,36,91,NY,Saratoga,16,21,
36,43,36,45,NY,Jefferson,13,30,
36,43,36,29,NY,Erie,10,13,
36,43,,,XX,Same State,129,225,
36,43,,,XX,Region 1: Northeast,76,163,
36,43,,,XX,Region 2: Midwest,31,62,
36,43,,,XX,Region 3: South,188,367,
36,43,,,XX,Region 4: West,80,133,
36,43,36,43,XX,County Non-Migrants,22604,51783,
36,45,,,NY,Jefferson Total Migratio,4327,9736,
36,45,57,5,FR,APO / FPO Zip Code,406,991,
36,45,36,89,NY,St. Lawrence,174,393,
36,45,36,67,NY,Onondaga,143,274,
36,45,36,49,NY,Lewis,125,266,
36,45,15,3,Hi,Honolulu,81,238,
36,45,37,51,NC,Cumberland,71,175,
36,45,36,75,NY,Oswego,68,142,
36,45,36,55,NY,Monroe,57,92,
36,45,6,37,Ca,Los Angeles,45,94,
36,45,36,65,NY,Oneida,41,87,
36,45,48,29,Tx,Bexar,34,75,
36,45,36,29,NY,Erie,34,58,
36,45,12,103,Fl,Pinellas,33,55,
36,45,48,141,Tx,El Paso,31,105,
36,45,53,53,Wa,Pierce,28,73,
36,45,48,201,Tx,Harris,27,54,
36,45,8,41,Co,El Paso,25,62,
36,45,4,13,Az,Maricopa,23,52,
36,45,36,1,NY,Albany,23,36,
36,45,26,163,Mi,Wayne,22,53,
36,45,36,19,NY,Clinton,22,37,
36,45,40,31,Ok,Comanche,21,65,
36,45,2,90,Ak,Fairbanks North Star Bor,20,62,
36,45,6,53,Ca,Monterey,19,55,
36,45,12,11,Fl,Broward,19,27,
36,45,2,20,Ak,Anchorage Borough,19,41,
36,45,17,31,Il,Cook,19,37,
36,45,48,113,Tx,Dallas,19,43,
36,45,13,215,Ga,Muscogee,19,50,
36,45,51,59,Va,Fairfax,18,64,
36,45,36,7,NY,Broome,18,41,
36,45,36,11,NY,Cayuga,18,37,
36,45,48,27,Tx,Bell,17,35,
36,45,24,33,Md,Prince George's,17,39,
36,45,6,73,Ca,San Diego,16,41,
36,45,12,57,Fl,Hillsborough,15,30,
36,45,39,35,Oh,Cuyahoga,15,36,
36,45,36,69,NY,Ontario,15,32,
36,45,12,95,Fl,Orange,15,26,
36,45,36,91,NY,Saratoga,14,33,
36,45,36,53,NY,Madison,14,29,
36,45,32,3,Nv,Clark,14,34,
36,45,45,79,SC,Richland,13,41,
36,45,21,93,Ky,Hardin,13,31,
36,45,24,3,Md,Anne Arundel,13,32,
36,45,36,81,NY,Queens,13,21,
36,45,12,127,Fl,Volusia,12,19,
36,45,6,71,Ca,San Bernardino,12,24,
36,45,36,47,NY,Kings,12,21,
36,45,13,245,Ga,Richmond,12,28,
36,45,47,157,Tn,Shelby,12,26,
36,45,51,700,Va,Newport News city,12,29,
36,45,42,101,Pa,Philadelphia,12,30,
36,45,29,169,Mo,Pulaski,11,32,
36,45,12,105,Fl,Polk,11,25,
36,45,6,67,Ca,Sacramento,11,29,
36,45,22,115,La,Vernon,11,32,
36,45,21,111,Ky,Jefferson,11,20,
36,45,57,3,FR,Foreign / Puerto Rico,11,32,
36,45,57,1,FR,Foreign / Overseas,11,24,
36,45,25,27,Ma,Worcester,11,28,
36,45,12,31,Fl,Duval,11,15,
36,45,36,5,NY,Bronx,10,21,
36,45,36,15,NY,Chemung,10,30,
36,45,1,45,Al,Dale,10,26,
36,45,18,97,In,Marion,10,23,
36,45,37,119,NC,Mecklenburg,10,17,
36,45,36,23,NY,Cortland,10,20,
36,45,42,41,Pa,Cumberland,10,25,
36,45,36,101,NY,Steuben,10,17,
36,45,36,117,NY,Wayne,10,23,
36,45,,,XX,Same State,168,323,
36,45,,,XX,Region 1: Northeast,336,722,
36,45,,,XX,Region 2: Midwest,417,955,
36,45,,,XX,Region 3: South,918,2135,
36,45,,,XX,Region 4: West,289,591,
36,45,36,45,XX,County Non-Migrants,34842,82712,
36,47,,,NY,Kings Total Migration Fl,45378,91160,
36,47,36,81,NY,Queens,9851,21141,
36,47,36,61,NY,New York,6717,10868,
36,47,36,85,NY,Richmond,2860,6453,
36,47,36,59,NY,Nassau,2259,5028,
36,47,36,5,NY,Bronx,1855,3826,
36,47,36,103,NY,Suffolk,1291,2774,
36,47,12,11,Fl,Broward,961,1898,
36,47,34,17,NJ,Hudson,797,1473,
36,47,36,119,NY,Westchester,781,1573,
36,47,34,23,NJ,Middlesex,750,1650,
36,47,34,25,NJ,Monmouth,692,1654,
36,47,12,25,Fl,Dade,662,1419,
36,47,34,13,NJ,Essex,653,1445,
36,47,34,3,NJ,Bergen,603,1248,
36,47,12,99,Fl,Palm Beach,497,911,
36,47,6,37,Ca,Los Angeles,495,823,
36,47,57,3,FR,Foreign / Puerto Rico,379,957,
36,47,34,39,NJ,Union,323,715,
36,47,9,1,Ct,Fairfield,306,662,
36,47,36,87,NY,Rockland,281,704,
36,47,57,1,FR,Foreign / Overseas,278,502,
36,47,12,95,Fl,Orange,265,627,
36,47,42,101,Pa,Philadelphia,261,574,
36,47,36,71,NY,Orange,253,625,
36,47,57,5,FR,APO / FPO Zip Code,225,350,
36,47,34,29,NJ,Ocean,213,445,
36,47,6,75,Ca,San Francisco,200,255,
36,47,13,89,Ga,De Kalb,183,401,
36,47,17,31,Il,Cook,180,304,
36,47,34,31,NJ,Passaic,173,372,
36,47,34,27,NJ,Morris,171,308,
36,47,12,57,Fl,Hillsborough,162,320,
36,47,42,89,Pa,Monroe,158,420,
36,47,48,201,Tx,Harris,142,294,
36,47,32,3,Nv,Clark,138,254,
36,47,34,35,NJ,Somerset,137,267,
36,47,25,17,Ma,Middlesex,130,210,
36,47,11,1,DC,"Wash.,D.C.",130,176,
36,47,6,73,Ca,San Diego,125,210,
36,47,24,33,Md,Prince George's,124,250,
36,47,13,121,Ga,Fulton,116,201,
36,47,9,9,Ct,New Haven,112,206,
36,47,12,103,Fl,Pinellas,112,198,
36,47,34,21,NJ,Mercer,112,228,
36,47,4,13,Az,Maricopa,106,180,
36,47,53,33,Wa,King,106,167,
36,47,36,111,NY,Ulster,104,190,
36,47,36,27,NY,Dutchess,102,190,
36,47,24,31,Md,Montgomery,100,176,
36,47,36,105,NY,Sullivan,96,193,
36,47,25,25,Ma,Suffolk,95,153,
36,47,36,29,NY,Erie,92,164,
36,47,12,9,Fl,Brevard,91,224,
36,47,36,1,NY,Albany,89,157,
36,47,36,55,NY,Monroe,88,168,
36,47,34,5,NJ,Burlington,82,172,
36,47,6,1,Ca,Alameda,81,105,
36,47,51,59,Va,Fairfax,79,148,
36,47,51,810,Va,Virginia Beach city,75,163,
36,47,9,3,Ct,Hartford,75,118,
36,47,36,79,NY,Putnam,74,133,
36,47,12,117,Fl,Seminole,74,164,
36,47,12,101,Fl,Pasco,69,129,
36,47,12,97,Fl,Osceola,68,183,
36,47,37,119,NC,Mecklenburg,68,154,
36,47,6,59,Ca,Orange,68,105,
36,47,34,1,NJ,Atlantic,63,119,
36,47,15,3,Hi,Honolulu,62,107,
36,47,27,53,Mn,Hennepin,62,109,
36,47,10,3,De,New Castle,61,129,
36,47,12,127,Fl,Volusia,60,131,
36,47,24,510,Md,Baltimore city,60,109,
36,47,37,183,NC,Wake,59,109,
36,47,12,31,Fl,Duval,58,132,
36,47,39,35,Oh,Cuyahoga,57,118,
36,47,12,111,Fl,St. Lucie,56,114,
36,47,42,103,Pa,Pike,56,142,
36,47,36,67,NY,Onondaga,56,91,
36,47,44,7,RI,Providence,56,122,
36,47,42,91,Pa,Montgomery,53,99,
36,47,12,71,Fl,Lee,52,105,
36,47,34,7,NJ,Camden,52,104,
36,47,37,51,NC,Cumberland,52,113,
36,47,45,19,SC,Charleston,50,106,
36,47,37,81,NC,Guilford,50,108,
36,47,42,3,Pa,Allegheny,50,96,
36,47,12,15,Fl,Charlotte,50,121,
36,47,24,5,Md,Baltimore,48,95,
36,47,13,67,Ga,Cobb,48,97,
36,47,6,85,Ca,Santa Clara,47,67,
36,47,12,83,Fl,Marion,47,122,
36,47,42,17,Pa,Bucks,46,99,
36,47,45,79,SC,Richland,46,106,
36,47,42,77,Pa,Lehigh,45,106,
36,47,48,113,Tx,Dallas,44,87,
36,47,25,21,Ma,Norfolk,43,73,
36,47,37,133,NC,Onslow,43,75,
36,47,36,7,NY,Broome,42,87,
36,47,48,453,Tx,Travis,42,60,
36,47,12,53,Fl,Hernando,41,77,
36,47,39,49,Oh,Franklin,40,84,
36,47,13,135,Ga,Gwinnett,40,86,
36,47,51,710,Va,Norfolk city,38,80,
36,47,4,19,Az,Pima,38,73,
36,47,42,95,Pa,Northampton,38,97,
36,47,36,109,NY,Tompkins,37,53,
36,47,8,31,Co,Denver,37,61,
36,47,25,15,Ma,Hampshire,37,46,
36,47,25,13,Ma,Hampden,36,77,
36,47,51,700,Va,Newport News city,36,69,
36,47,51,760,Va,Richmond city,35,74,
36,47,26,163,Mi,Wayne,35,70,
36,47,48,29,Tx,Bexar,34,76,
36,47,35,1,NM,Bernalillo,32,45,
